SKU,EBO_Qty,D2C_Qty,Total_Qty,Bagalur,EBO_Transfer,D2C_Transfer,Total_3PL_Transfer,Bhiwandi,Kolkata,Gurgaon
BPB231LTG12Y,0.0,87.0,87,75,0,12,12,6,5,1
BPB231LTG14Y,0.0,150.0,150,128,0,22,22,10,9,3
BPBR15BLK06Y,0.0,0.0,0,0,0,0,0,0,0,0
BPBR15BLK08Y,2.0,10.0,12,12,0,0,0,0,0,0
BPBR15BLK10Y,142.0,150.0,292,187,63,42,105,50,41,14
BPBR15BLK12Y,154.0,145.0,299,191,65,43,108,51,42,15
BPBR15BLK14Y,37.0,14.0,51,44,7,0,7,3,3,1
BPBR15NYB06Y,0.0,0.0,0,0,0,0,0,0,0,0
BPBR15NYB08Y,0.0,1.0,1,1,0,0,0,0,0,0
BPBR15NYB10Y,0.0,2.0,2,2,0,0,0,0,0,0
BPBR15NYB12Y,0.0,0.0,0,0,0,0,0,0,0,0
BPBR15NYB14Y,0.0,1.0,1,1,0,0,0,0,0,0
BPBR15SKO06Y,0.0,2.0,2,2,0,0,0,0,0,0
BPBR15SKO08Y,3.0,10.0,13,13,0,0,0,0,0,0
BPBR15SKO10Y,112.0,50.0,162,104,35,23,58,27,23,8
BPBR15SKO12Y,157.0,34.0,191,136,41,14,55,26,21,8
BPBR15SKO14Y,65.0,21.0,86,66,19,1,20,9,8,3
BPBR15TRN06Y,0.0,0.0,0,0,0,0,0,0,0,0
BPBR15TRN08Y,0.0,3.0,3,3,0,0,0,0,0,0
BPBR15TRN10Y,0.0,3.0,3,3,0,0,0,0,0,0
BPBR15TRN12Y,23.0,10.0,33,33,0,0,0,0,0,0
BPBR15TRN14Y,0.0,0.0,0,0,0,0,0,0,0,0
BPBR15WLG06Y,0.0,0.0,0,0,0,0,0,0,0,0
BPBR15WLG08Y,0.0,3.0,3,3,0,0,0,0,0,0
BPBR15WLG10Y,17.0,13.0,30,30,0,0,0,0,0,0
BPBR15WLG12Y,18.0,10.0,28,28,0,0,0,0,0,0
BPBR15WLG14Y,0.0,8.0,8,8,0,0,0,0,0,0
BPBR25ASH032,0.0,1.0,1,1,0,0,0,0,0,0
BPBR25BLK030,27.0,18.0,45,45,0,0,0,0,0,0
BPBR25BLK030559,13.0,20.0,33,33,0,0,0,0,0,0
BPBR25BLK032,0.0,7.0,7,7,0,0,0,0,0,0
BPBR25BLK032559,269.0,30.0,299,224,65,10,75,35,29,11
BPBR25BLK034,0.0,5.0,5,5,0,0,0,0,0,0
BPBR25BLK034559,371.0,52.0,423,300,91,32,123,58,48,17
BPBR25BLK036,0.0,4.0,4,4,0,0,0,0,0,0
BPBR25BLK036559,422.0,71.0,493,336,106,51,157,74,61,22
BPBR25BLK06Y,9.0,15.0,24,24,0,0,0,0,0,0
BPBR25BLK06Y559,197.0,20.0,217,170,47,0,47,22,18,7
BPBR25BOE030,0.0,1.0,1,1,0,0,0,0,0,0
BPBR25BOE030559,0.0,0.0,0,0,0,0,0,0,0,0
BPBR25BOE032559,46.0,19.0,65,51,14,0,14,7,5,2
BPBR25BOE034559,221.0,30.0,251,187,54,10,64,30,25,9
BPBR25BOE036559,59.0,25.0,84,61,18,5,23,11,9,3
BPBR25BOE06Y559,63.0,27.0,90,64,19,7,26,12,10,4
BPBR25CNG030,0.0,2.0,2,2,0,0,0,0,0,0
BPBR25CNG032,0.0,2.0,2,2,0,0,0,0,0,0
BPBR25DNM030,0.0,1.0,1,1,0,0,0,0,0,0
BPBR25DNM032,0.0,1.0,1,1,0,0,0,0,0,0
BPBR25IRG030,0.0,2.0,2,2,0,0,0,0,0,0
BPBR25IRG032,2.0,13.0,15,15,0,0,0,0,0,0
BPBR25IRG034,0.0,1.0,1,1,0,0,0,0,0,0
BPBR25IRG036,0.0,3.0,3,3,0,0,0,0,0,0
BPBR25IRG06Y,0.0,6.0,6,6,0,0,0,0,0,0
BPBR25KHI06Y559,74.0,31.0,105,71,23,11,34,16,13,5
BPBR25KHI08Y559,74.0,31.0,105,71,23,11,34,16,13,5
BPBR25KHI10Y559,163.0,49.0,212,137,46,29,75,35,29,11
BPBR25KHI12Y559,249.0,42.0,291,206,63,22,85,40,33,12
BPBR25KHI14Y559,284.0,36.0,320,235,69,16,85,40,33,12
BPBR25LTG030,0.0,15.0,15,15,0,0,0,0,0,0
BPBR25LTG032,0.0,1.0,1,1,0,0,0,0,0,0
BPBR25LTG034,0.0,1.0,1,1,0,0,0,0,0,0
BPBR25LTG036,0.0,0.0,0,0,0,0,0,0,0,0
BPBR25LTN030,0.0,5.0,5,5,0,0,0,0,0,0
BPBR25LTN032,0.0,5.0,5,5,0,0,0,0,0,0
BPBR25LTN034,0.0,2.0,2,2,0,0,0,0,0,0
BPBR25LTN036,0.0,1.0,1,1,0,0,0,0,0,0
BPBR25MGN030,0.0,2.0,2,2,0,0,0,0,0,0
BPBR25NVY032,0.0,0.0,0,0,0,0,0,0,0,0
BPBR25NYB06Y,0.0,9.0,9,9,0,0,0,0,0,0
BPBR25NYB06Y559,74.0,31.0,105,71,23,11,34,16,13,5
BPBR25NYB08Y,0.0,9.0,9,9,0,0,0,0,0,0
BPBR25NYB08Y559,34.0,13.0,47,43,4,0,4,2,2,0
BPBR25NYB10Y,0.0,5.0,5,5,0,0,0,0,0,0
BPBR25NYB10Y559,82.0,35.0,117,77,25,15,40,19,16,5
BPBR25NYB12Y559,9.0,17.0,26,26,0,0,0,0,0,0
BPBR25NYB14Y,0.0,2.0,2,2,0,0,0,0,0,0
BPBR25NYB14Y559,36.0,11.0,47,41,6,0,6,3,2,1
BPBR25SEG030,0.0,4.0,4,4,0,0,0,0,0,0
BPBR25SEG032,0.0,1.0,1,1,0,0,0,0,0,0
BPBR25SEG034,0.0,0.0,0,0,0,0,0,0,0,0
BPBR25SKO06Y,0.0,8.0,8,8,0,0,0,0,0,0
BPBR25SKO08Y,0.0,17.0,17,17,0,0,0,0,0,0
BPBR25SKO10Y,2.0,14.0,16,16,0,0,0,0,0,0
BPBR25SKO12Y,1.0,16.0,17,17,0,0,0,0,0,0
BPBR25SKO14Y,0.0,7.0,7,7,0,0,0,0,0,0
BPBR25TLE030,0.0,4.0,4,4,0,0,0,0,0,0
BPBR25TLE034,0.0,1.0,1,1,0,0,0,0,0,0
BPBR25TRN030,0.0,25.0,25,21,0,4,4,2,2,0
BPBR25TRN032,29.0,40.0,69,59,0,10,10,5,4,1
BPBR25TRN034,46.0,32.0,78,51,16,11,27,13,10,4
BPBR25TRN036,0.0,8.0,8,8,0,0,0,0,0,0
BPBR25TRN06Y,0.0,10.0,10,10,0,0,0,0,0,0
BPBR25WLG06Y,0.0,2.0,2,2,0,0,0,0,0,0
BPBR25WLG06Y559,81.0,34.0,115,76,25,14,39,18,15,6
BPBR25WLG08Y,0.0,3.0,3,3,0,0,0,0,0,0
BPBR25WLG08Y559,3.0,15.0,18,18,0,0,0,0,0,0
BPBR25WLG10Y,0.0,6.0,6,6,0,0,0,0,0,0
BPBR25WLG10Y559,44.0,19.0,63,49,14,0,14,7,5,2
BPBR25WLG12Y,0.0,0.0,0,0,0,0,0,0,0,0
BPBR25WLG12Y559,140.0,21.0,161,125,35,1,36,17,14,5
BPBR25WLG14Y,0.0,1.0,1,1,0,0,0,0,0,0
BPBR25WLG14Y559,204.0,20.0,224,175,49,0,49,23,19,7
BPBR35BIG10Y,0.0,6.0,6,6,0,0,0,0,0,0
BPBR35BIG12Y,0.0,1.0,1,1,0,0,0,0,0,0
BPBR35BIG14Y,0.0,0.0,0,0,0,0,0,0,0,0
BPBR35BLS08Y,0.0,2.0,2,2,0,0,0,0,0,0
BPBR35BLS10Y,0.0,12.0,12,12,0,0,0,0,0,0
BPBR35BLS12Y,16.0,12.0,28,28,0,0,0,0,0,0
BPBR35BLS14Y,0.0,0.0,0,0,0,0,0,0,0,0
BPBR35BSO06Y,8.0,16.0,24,24,0,0,0,0,0,0
BPBR35BSO08Y,12.0,18.0,30,30,0,0,0,0,0,0
BPBR35BSO10Y,58.0,12.0,70,55,15,0,15,7,6,2
BPBR35BSO12Y,71.0,23.0,94,71,20,3,23,11,9,3
BPBR35BSO14Y,39.0,10.0,49,40,9,0,9,4,4,1
BPBR35BTG06Y,0.0,13.0,13,13,0,0,0,0,0,0
BPBR35BTG08Y,0.0,4.0,4,4,0,0,0,0,0,0
BPBR35BTG10Y,1.0,14.0,15,15,0,0,0,0,0,0
BPBR35BTG12Y,2.0,13.0,15,15,0,0,0,0,0,0
BPBR35BTG14Y,0.0,1.0,1,1,0,0,0,0,0,0
BPBR35CNG08Y,0.0,1.0,1,1,0,0,0,0,0,0
BPBR35CNG10Y,0.0,13.0,13,13,0,0,0,0,0,0
BPBR35CNG12Y,0.0,6.0,6,6,0,0,0,0,0,0
BPBR35CNG14Y,0.0,0.0,0,0,0,0,0,0,0,0
BPBR35LTG06Y,9.0,14.0,23,23,0,0,0,0,0,0
BPBR35LTG08Y,0.0,3.0,3,3,0,0,0,0,0,0
BPBR35LTG10Y,10.0,19.0,29,29,0,0,0,0,0,0
BPBR35LTG12Y,35.0,18.0,53,48,5,0,5,2,2,1
BPBR35LTG14Y,0.0,0.0,0,0,0,0,0,0,0,0
BPBR35NYB06Y,0.0,23.0,23,20,0,3,3,1,1,1
BPBR35NYB08Y,0.0,19.0,19,19,0,0,0,0,0,0
BPBR35NYB10Y,14.0,12.0,26,26,0,0,0,0,0,0
BPBR35NYB12Y,24.0,12.0,36,36,0,0,0,0,0,0
BPBR35NYB14Y,2.0,18.0,20,20,0,0,0,0,0,0
BPBR35SEG10Y,0.0,9.0,9,9,0,0,0,0,0,0
BPBR35SEG12Y,0.0,1.0,1,1,0,0,0,0,0,0
BPBR35SEG14Y,0.0,3.0,3,3,0,0,0,0,0,0
BPBR35SKO06Y,0.0,11.0,11,11,0,0,0,0,0,0
BPBR35SKO08Y,0.0,1.0,1,1,0,0,0,0,0,0
BPBR35SKO10Y,3.0,14.0,17,17,0,0,0,0,0,0
BPBR35SKO12Y,12.0,12.0,24,24,0,0,0,0,0,0
BPBR35SKO14Y,0.0,1.0,1,1,0,0,0,0,0,0
BPBR35TRN06Y,0.0,8.0,8,8,0,0,0,0,0,0
BPBR35TRN08Y,7.0,10.0,17,17,0,0,0,0,0,0
BPBR35TRN10Y,82.0,13.0,95,75,20,0,20,9,8,3
BPBR35TRN12Y,53.0,26.0,79,56,17,6,23,11,9,3
BPBR35TRN14Y,0.0,0.0,0,0,0,0,0,0,0,0
BSB107DCM034,0.0,0.0,0,0,0,0,0,0,0,0
BSB114LTG034,0.0,0.0,0,0,0,0,0,0,0,0
BSB128LGM036,0.0,1.0,1,1,0,0,0,0,0,0
BSB162BLK08Y,0.0,7.0,7,7,0,0,0,0,0,0
BSB162BLK10Y,0.0,2.0,2,2,0,0,0,0,0,0
BSB162BLK12Y,0.0,2.0,2,2,0,0,0,0,0,0
BSB162BLK14Y,0.0,0.0,0,0,0,0,0,0,0,0
BSB162BTE10Y,0.0,1.0,1,1,0,0,0,0,0,0
BSB162BTE12Y,0.0,0.0,0,0,0,0,0,0,0,0
BSB162BTE14Y,0.0,0.0,0,0,0,0,0,0,0,0
BSB162LTG08Y,0.0,3.0,3,3,0,0,0,0,0,0
BSB162LTG10Y,0.0,1.0,1,1,0,0,0,0,0,0
BSB162LTG12Y,0.0,1.0,1,1,0,0,0,0,0,0
BSB162LTG14Y,0.0,0.0,0,0,0,0,0,0,0,0
BSB162NVY10Y,0.0,0.0,0,0,0,0,0,0,0,0
BSB162NVY12Y,0.0,0.0,0,0,0,0,0,0,0,0
BSB162NVY14Y,0.0,0.0,0,0,0,0,0,0,0,0
BSB162PDB08Y,0.0,1.0,1,1,0,0,0,0,0,0
BSB162PDB10Y,0.0,0.0,0,0,0,0,0,0,0,0
BSB162PDB14Y,0.0,0.0,0,0,0,0,0,0,0,0
BSB175BIG08Y,0.0,3.0,3,3,0,0,0,0,0,0
BSB175BIG10Y,0.0,6.0,6,6,0,0,0,0,0,0
BSB175BIG12Y,0.0,1.0,1,1,0,0,0,0,0,0
BSB175BIG14Y,0.0,0.0,0,0,0,0,0,0,0,0
BSB175BLS08Y,0.0,3.0,3,3,0,0,0,0,0,0
BSB175BLS10Y,0.0,4.0,4,4,0,0,0,0,0,0
BSB175BLS12Y,0.0,1.0,1,1,0,0,0,0,0,0
BSB175BLS14Y,0.0,0.0,0,0,0,0,0,0,0,0
BSB175CNG10Y,0.0,7.0,7,7,0,0,0,0,0,0
BSB175CNG12Y,0.0,0.0,0,0,0,0,0,0,0,0
BSB175LTG08Y,0.0,1.0,1,1,0,0,0,0,0,0
BSB175LTG10Y,0.0,13.0,13,13,0,0,0,0,0,0
BSB175LTG12Y,0.0,1.0,1,1,0,0,0,0,0,0
BSB175LTG14Y,0.0,0.0,0,0,0,0,0,0,0,0
BSB175SEG08Y,0.0,2.0,2,2,0,0,0,0,0,0
BSB175SEG10Y,0.0,24.0,24,20,0,4,4,2,2,0
BSB175SEG12Y,0.0,8.0,8,8,0,0,0,0,0,0
BSB175TRN08Y,0.0,4.0,4,4,0,0,0,0,0,0
BSB175TRN10Y,15.0,12.0,27,27,0,0,0,0,0,0
BSB175TRN12Y,25.0,10.0,35,35,0,0,0,0,0,0
BSB175TRN14Y,0.0,0.0,0,0,0,0,0,0,0,0
BSB184BLK08Y,0.0,0.0,0,0,0,0,0,0,0,0
BSB184BLK10Y,0.0,1.0,1,1,0,0,0,0,0,0
BSB184BLK12Y,0.0,1.0,1,1,0,0,0,0,0,0
BSB184BLK14Y,0.0,0.0,0,0,0,0,0,0,0,0
BSB184CTF08Y,0.0,1.0,1,1,0,0,0,0,0,0
BSB184CTF10Y,0.0,0.0,0,0,0,0,0,0,0,0
BSB184CTF12Y,0.0,1.0,1,1,0,0,0,0,0,0
BSB184CTF14Y,0.0,0.0,0,0,0,0,0,0,0,0
BSB184HBE08Y,0.0,4.0,4,4,0,0,0,0,0,0
BSB184HBE10Y,0.0,1.0,1,1,0,0,0,0,0,0
BSB184HBE14Y,0.0,0.0,0,0,0,0,0,0,0,0
BSB184LTG08Y,0.0,1.0,1,1,0,0,0,0,0,0
BSB184LTG10Y,0.0,2.0,2,2,0,0,0,0,0,0
BSB184LTG14Y,0.0,0.0,0,0,0,0,0,0,0,0
BSB184NTC08Y,0.0,1.0,1,1,0,0,0,0,0,0
BSB184NTC10Y,0.0,1.0,1,1,0,0,0,0,0,0
BSB184NTC14Y,0.0,0.0,0,0,0,0,0,0,0,0
BSB184OGY08Y,0.0,6.0,6,6,0,0,0,0,0,0
BSB184OGY10Y,0.0,0.0,0,0,0,0,0,0,0,0
BSB184OGY12Y,0.0,5.0,5,5,0,0,0,0,0,0
BSB184OGY14Y,0.0,0.0,0,0,0,0,0,0,0,0
BSB187BLK08Y,0.0,15.0,15,15,0,0,0,0,0,0
BSB187BLK08Y549,0.0,10.0,10,10,0,0,0,0,0,0
BSB187BLK10Y,0.0,12.0,12,12,0,0,0,0,0,0
BSB187BLK10Y549,0.0,10.0,10,10,0,0,0,0,0,0
BSB187BLK12Y,0.0,6.0,6,6,0,0,0,0,0,0
BSB187BLK12Y549,2.0,13.0,15,15,0,0,0,0,0,0
BSB187BLK14Y,0.0,8.0,8,8,0,0,0,0,0,0
BSB187BLK14Y549,0.0,14.0,14,14,0,0,0,0,0,0
BSB187BOE08Y,3.0,15.0,18,18,0,0,0,0,0,0
BSB187BOE08Y549,0.0,10.0,10,10,0,0,0,0,0,0
BSB187BOE10Y,0.0,4.0,4,4,0,0,0,0,0,0
BSB187BOE10Y549,0.0,10.0,10,10,0,0,0,0,0,0
BSB187BOE12Y,0.0,12.0,12,12,0,0,0,0,0,0
BSB187BOE12Y549,3.0,12.0,15,15,0,0,0,0,0,0
BSB187BOE14Y,0.0,10.0,10,10,0,0,0,0,0,0
BSB187BOE14Y549,1.0,14.0,15,15,0,0,0,0,0,0
BSB187OGY08Y,0.0,6.0,6,6,0,0,0,0,0,0
BSB187OGY08Y549,0.0,10.0,10,10,0,0,0,0,0,0
BSB187OGY10Y,0.0,4.0,4,4,0,0,0,0,0,0
BSB187OGY10Y549,1.0,10.0,11,11,0,0,0,0,0,0
BSB187OGY12Y,0.0,9.0,9,9,0,0,0,0,0,0
BSB187OGY12Y549,5.0,10.0,15,15,0,0,0,0,0,0
BSB187OGY14Y,0.0,7.0,7,7,0,0,0,0,0,0
BSB187OGY14Y549,5.0,10.0,15,15,0,0,0,0,0,0
BSB187SKO08Y,0.0,10.0,10,10,0,0,0,0,0,0
BSB187SKO08Y549,0.0,10.0,10,10,0,0,0,0,0,0
BSB187SKO10Y,0.0,7.0,7,7,0,0,0,0,0,0
BSB187SKO10Y549,0.0,8.0,8,8,0,0,0,0,0,0
BSB187SKO12Y,0.0,3.0,3,3,0,0,0,0,0,0
BSB187SKO12Y549,3.0,12.0,15,15,0,0,0,0,0,0
BSB187SKO14Y,0.0,5.0,5,5,0,0,0,0,0,0
BSB187SKO14Y549,0.0,15.0,15,15,0,0,0,0,0,0
BSB187TRN08Y,0.0,5.0,5,5,0,0,0,0,0,0
BSB187TRN08Y549,0.0,10.0,10,10,0,0,0,0,0,0
BSB187TRN10Y,0.0,2.0,2,2,0,0,0,0,0,0
BSB187TRN10Y549,0.0,10.0,10,10,0,0,0,0,0,0
BSB187TRN12Y,0.0,11.0,11,11,0,0,0,0,0,0
BSB187TRN12Y549,5.0,10.0,15,15,0,0,0,0,0,0
BSB187TRN14Y,0.0,6.0,6,6,0,0,0,0,0,0
BSB187TRN14Y549,5.0,10.0,15,15,0,0,0,0,0,0
BSB187VIO08Y,1.0,10.0,11,11,0,0,0,0,0,0
BSB187VIO08Y549,0.0,10.0,10,10,0,0,0,0,0,0
BSB187VIO10Y,0.0,7.0,7,7,0,0,0,0,0,0
BSB187VIO10Y549,0.0,10.0,10,10,0,0,0,0,0,0
BSB187VIO12Y,0.0,7.0,7,7,0,0,0,0,0,0
BSB187VIO12Y549,5.0,10.0,15,15,0,0,0,0,0,0
BSB187VIO14Y,0.0,3.0,3,3,0,0,0,0,0,0
BSB187VIO14Y549,2.0,13.0,15,15,0,0,0,0,0,0
BSB206BLK08Y,0.0,12.0,12,12,0,0,0,0,0,0
BSB206BLK10Y,0.0,10.0,10,10,0,0,0,0,0,0
BSB206BLK12Y,0.0,1.0,1,1,0,0,0,0,0,0
BSB206BLK14Y,0.0,0.0,0,0,0,0,0,0,0,0
BSB206MYE08Y,0.0,9.0,9,9,0,0,0,0,0,0
BSB206MYE10Y,0.0,11.0,11,11,0,0,0,0,0,0
BSB206MYE12Y,0.0,5.0,5,5,0,0,0,0,0,0
BSB206MYE14Y,0.0,6.0,6,6,0,0,0,0,0,0
BSB206OGY08Y,0.0,8.0,8,8,0,0,0,0,0,0
BSB206OGY10Y,0.0,16.0,16,16,0,0,0,0,0,0
BSB206OGY12Y,0.0,9.0,9,9,0,0,0,0,0,0
BSB206OGY14Y,0.0,2.0,2,2,0,0,0,0,0,0
BSB206UGY08Y,0.0,9.0,9,9,0,0,0,0,0,0
BSB206UGY10Y,0.0,10.0,10,10,0,0,0,0,0,0
BSB206UGY12Y,0.0,10.0,10,10,0,0,0,0,0,0
BSB206UGY14Y,0.0,4.0,4,4,0,0,0,0,0,0
BSB206WLG08Y,0.0,2.0,2,2,0,0,0,0,0,0
BSB206WLG10Y,0.0,2.0,2,2,0,0,0,0,0,0
BSB206WLG12Y,0.0,5.0,5,5,0,0,0,0,0,0
BSB206WLG14Y,0.0,0.0,0,0,0,0,0,0,0,0
BSB214LTG08Y,0.0,10.0,10,10,0,0,0,0,0,0
BSB214LTG10Y,0.0,18.0,18,18,0,0,0,0,0,0
BSB214LTG12Y,0.0,74.0,74,63,0,11,11,5,4,2
BSB214LTG14Y,0.0,272.0,272,233,0,39,39,18,15,6
BSB214PLA08Y,0.0,7.0,7,7,0,0,0,0,0,0
BSB214PLA10Y,0.0,20.0,20,20,0,0,0,0,0,0
BSB214PLA12Y,45.0,65.0,110,79,15,16,31,15,12,4
BSB214PLA14Y,123.0,142.0,265,170,57,38,95,45,37,13
BSB214SDL08Y,0.0,10.0,10,10,0,0,0,0,0,0
BSB214SDL10Y,2.0,16.0,18,18,0,0,0,0,0,0
BSB214SDL12Y,41.0,64.0,105,79,11,15,26,12,10,4
BSB214SDL14Y,130.0,142.0,272,174,59,39,98,46,38,14
BSB214SKY08Y,0.0,10.0,10,10,0,0,0,0,0,0
BSB214SKY10Y,0.0,16.0,16,16,0,0,0,0,0,0
BSB214SKY12Y,0.0,117.0,117,100,0,17,17,8,7,2
BSB214SKY14Y,0.0,261.0,261,223,0,38,38,18,15,5
BSBR16BLK06Y,0.0,13.0,13,13,0,0,0,0,0,0
BSBR16BLK06Y429,57.0,62.0,119,76,26,17,43,20,17,6
BSBR16BLK08Y,0.0,18.0,18,18,0,0,0,0,0,0
BSBR16BLK08Y429,0.0,2.0,2,2,0,0,0,0,0,0
BSBR16BLK10Y,0.0,6.0,6,6,0,0,0,0,0,0
BSBR16BLK10Y429,174.0,82.0,256,164,55,37,92,43,36,13
BSBR16BLK12Y,0.0,13.0,13,13,0,0,0,0,0,0
BSBR16BLK12Y429,296.0,131.0,427,273,92,62,154,73,60,21
BSBR16BLK14Y,0.0,0.0,0,0,0,0,0,0,0,0
BSBR16BLK14Y429,146.0,270.0,416,266,90,60,150,71,58,21
BSBR16BOE06Y429,6.0,65.0,71,61,0,10,10,5,4,1
BSBR16BOE08Y429,12.0,57.0,69,59,0,10,10,5,4,1
BSBR16BOE10Y429,112.0,39.0,151,100,32,19,51,24,20,7
BSBR16BOE12Y429,112.0,174.0,286,183,62,41,103,49,40,14
BSBR16BOE14Y429,156.0,140.0,296,189,64,43,107,51,42,14
BSBR16NYB06Y,0.0,14.0,14,14,0,0,0,0,0,0
BSBR16NYB06Y429,23.0,10.0,33,33,0,0,0,0,0,0
BSBR16NYB08Y,2.0,20.0,22,22,0,0,0,0,0,0
BSBR16NYB08Y429,0.0,27.0,27,23,0,4,4,2,2,0
BSBR16NYB10Y,0.0,3.0,3,3,0,0,0,0,0,0
BSBR16NYB10Y429,64.0,29.0,93,64,20,9,29,14,11,4
BSBR16NYB12Y,0.0,2.0,2,2,0,0,0,0,0,0
BSBR16NYB12Y429,0.0,166.0,166,142,0,24,24,11,9,4
BSBR16NYB14Y,0.0,0.0,0,0,0,0,0,0,0,0
BSBR16NYB14Y429,54.0,98.0,152,106,24,22,46,22,18,6
BSBR16SKO06Y,0.0,20.0,20,20,0,0,0,0,0,0
BSBR16SKO06Y429,14.0,12.0,26,26,0,0,0,0,0,0
BSBR16SKO08Y,0.0,11.0,11,11,0,0,0,0,0,0
BSBR16SKO08Y429,0.0,0.0,0,0,0,0,0,0,0,0
BSBR16SKO10Y,0.0,20.0,20,20,0,0,0,0,0,0
BSBR16SKO10Y429,2.0,35.0,37,32,0,5,5,2,2,1
BSBR16SKO12Y,0.0,10.0,10,10,0,0,0,0,0,0
BSBR16SKO12Y429,28.0,109.0,137,117,0,20,20,9,8,3
BSBR16SKO14Y,0.0,2.0,2,2,0,0,0,0,0,0
BSBR16SKO14Y429,67.0,127.0,194,129,37,28,65,31,25,9
BSBR16TRN06Y,0.0,12.0,12,12,0,0,0,0,0,0
BSBR16TRN08Y,8.0,13.0,21,21,0,0,0,0,0,0
BSBR16TRN10Y,0.0,6.0,6,6,0,0,0,0,0,0
BSBR16TRN12Y,0.0,6.0,6,6,0,0,0,0,0,0
BSBR16TRN14Y,0.0,0.0,0,0,0,0,0,0,0,0
BSBR16WLG06Y,0.0,20.0,20,20,0,0,0,0,0,0
BSBR16WLG06Y429,16.0,17.0,33,33,0,0,0,0,0,0
BSBR16WLG08Y,0.0,7.0,7,7,0,0,0,0,0,0
BSBR16WLG08Y429,0.0,2.0,2,2,0,0,0,0,0,0
BSBR16WLG10Y,0.0,17.0,17,17,0,0,0,0,0,0
BSBR16WLG10Y429,8.0,20.0,28,28,0,0,0,0,0,0
BSBR16WLG12Y,0.0,7.0,7,7,0,0,0,0,0,0
BSBR16WLG12Y429,64.0,50.0,114,73,25,16,41,19,16,6
BSBR16WLG14Y,0.0,10.0,10,10,0,0,0,0,0,0
BSBR16WLG14Y429,55.0,96.0,151,104,25,22,47,22,18,7
BSBR26BLK030,18.0,14.0,32,32,0,0,0,0,0,0
BSBR26BLK032,49.0,13.0,62,49,13,0,13,6,5,2
BSBR26BLK034,3.0,10.0,13,13,0,0,0,0,0,0
BSBR26BLK036,0.0,0.0,0,0,0,0,0,0,0,0
BSBR26BLK06Y,0.0,3.0,3,3,0,0,0,0,0,0
BSBR26CNG030,0.0,1.0,1,1,0,0,0,0,0,0
BSBR26HBE030,0.0,1.0,1,1,0,0,0,0,0,0
BSBR26HBE032,0.0,7.0,7,7,0,0,0,0,0,0
BSBR26IRG030,0.0,1.0,1,1,0,0,0,0,0,0
BSBR26IRG032,0.0,19.0,19,19,0,0,0,0,0,0
BSBR26IRG034,0.0,5.0,5,5,0,0,0,0,0,0
BSBR26IRG036,0.0,0.0,0,0,0,0,0,0,0,0
BSBR26IRG06Y,0.0,11.0,11,11,0,0,0,0,0,0
BSBR26KHI032,0.0,31.0,31,27,0,4,4,2,2,0
BSBR26KHI034,0.0,28.0,28,24,0,4,4,2,2,0
BSBR26KHI036,0.0,2.0,2,2,0,0,0,0,0,0
BSBR26LTG030,0.0,1.0,1,1,0,0,0,0,0,0
BSBR26LTG034,0.0,0.0,0,0,0,0,0,0,0,0
BSBR26NYB06Y,0.0,1.0,1,1,0,0,0,0,0,0
BSBR26NYB08Y,0.0,17.0,17,17,0,0,0,0,0,0
BSBR26NYB10Y,0.0,21.0,21,20,0,1,1,0,0,1
BSBR26NYB12Y,0.0,0.0,0,0,0,0,0,0,0,0
BSBR26NYB14Y,0.0,0.0,0,0,0,0,0,0,0,0
BSBR26SKO06Y,0.0,1.0,1,1,0,0,0,0,0,0
BSBR26SKO08Y,0.0,12.0,12,12,0,0,0,0,0,0
BSBR26SKO10Y,0.0,1.0,1,1,0,0,0,0,0,0
BSBR26SKO12Y,0.0,51.0,51,44,0,7,7,3,3,1
BSBR26SKO14Y,0.0,4.0,4,4,0,0,0,0,0,0
BSBR26TRN030,0.0,2.0,2,2,0,0,0,0,0,0
BSBR26TRN032,0.0,17.0,17,17,0,0,0,0,0,0
BSBR26TRN034,0.0,36.0,36,31,0,5,5,2,2,1
BSBR26TRN036,0.0,12.0,12,12,0,0,0,0,0,0
BSBR26TRN06Y,0.0,1.0,1,1,0,0,0,0,0,0
BTB111OVE032,0.0,1.0,1,1,0,0,0,0,0,0
BTB111RED036,0.0,0.0,0,0,0,0,0,0,0,0
BTB111RYB034,0.0,0.0,0,0,0,0,0,0,0,0
BTB112BLK032,0.0,0.0,0,0,0,0,0,0,0,0
BTB112BLK034,0.0,0.0,0,0,0,0,0,0,0,0
BTB112BLK036,0.0,0.0,0,0,0,0,0,0,0,0
BTB112LTG036,0.0,0.0,0,0,0,0,0,0,0,0
BTB112NVY034,0.0,0.0,0,0,0,0,0,0,0,0
BTB112NVY036,0.0,0.0,0,0,0,0,0,0,0,0
BTB112RED032,0.0,0.0,0,0,0,0,0,0,0,0
BTB112RED036,0.0,0.0,0,0,0,0,0,0,0,0
BTB112RST032,0.0,0.0,0,0,0,0,0,0,0,0
BTB112RYB034,0.0,0.0,0,0,0,0,0,0,0,0
BTB112SKY034,0.0,0.0,0,0,0,0,0,0,0,0
BTB112SKY036,0.0,0.0,0,0,0,0,0,0,0,0
BTB112WHT034,0.0,0.0,0,0,0,0,0,0,0,0
BTB112WHT036,0.0,0.0,0,0,0,0,0,0,0,0
BTB116CBN034,0.0,0.0,0,0,0,0,0,0,0,0
